"Tipo_Aloxamento";"Ano";"Numero_Establecementos";"Area";"Area.1"
"20064";NA;"2013";1;NA;NA
"20065";NA;"2017";1;NA;NA
"20066";NA;"2018";1;NA;NA
"20067";NA;"2019";1;NA;NA
"20068";NA;"2020";1;NA;NA
"20069";NA;"2021";1;NA;NA
"20070";NA;"2022";1;NA;NA
"20071";"Campamentos de turismo";NA;NA;NA;NA
"20072";NA;"2003";0;NA;NA
"20073";NA;"2004";0;NA;NA
"20074";NA;"2005";0;NA;NA
"20075";NA;"2006";1;NA;NA
"20076";NA;"2007";1;NA;NA
"20077";NA;"2008";1;NA;NA
"20078";NA;"2009";1;NA;NA
"20079";NA;"2010";1;NA;NA
"20080";NA;"2011";1;NA;NA
"20081";NA;"2012";1;NA;NA
"20082";NA;"2013";1;NA;NA
"20083";NA;"2017";1;NA;NA
"20084";NA;"2018";1;NA;NA
"20085";NA;"2019";1;NA;NA
"20086";NA;"2020";1;NA;NA
"20087";NA;"2021";1;NA;NA
"20088";NA;"2022";1;NA;NA
"20089";"Apartamentos turísticos";NA;NA;NA;NA
"20090";NA;"2003";0;NA;NA
"20091";NA;"2004";0;NA;NA
"20092";NA;"2005";0;NA;NA
"20093";NA;"2006";0;NA;NA
"20094";NA;"2007";0;NA;NA
"20095";NA;"2008";0;NA;NA
"20096";NA;"2009";0;NA;NA
"20097";NA;"2010";0;NA;NA
"20098";NA;"2011";0;NA;NA
"20099";NA;"2012";0;NA;NA
"20100";NA;"2013";0;NA;NA
"20101";NA;"2017";0;NA;NA
"20102";NA;"2018";0;NA;NA
"20103";NA;"2019";0;NA;NA
"20104";NA;"2020";0;NA;NA
"20105";NA;"2021";0;NA;NA
"20106";NA;"2022";1;NA;NA
"20107";"Vivendas turísticas";NA;NA;NA;NA
"20108";NA;"2003";NA;NA;NA
"20109";NA;"2004";NA;NA;NA
"20110";NA;"2005";NA;NA;NA
"20111";NA;"2006";NA;NA;NA
"20112";NA;"2007";NA;NA;NA
"20113";NA;"2008";NA;NA;NA
"20114";NA;"2009";NA;NA;NA
"20115";NA;"2010";NA;NA;NA
"20116";NA;"2011";NA;NA;NA
"20117";NA;"2012";NA;NA;NA
"20118";NA;"2013";NA;NA;NA
"20119";NA;"2017";0;NA;NA
"20120";NA;"2018";0;NA;NA
"20121";NA;"2019";0;NA;NA
"20122";NA;"2020";0;NA;NA
"20123";NA;"2021";0;NA;NA
"20124";NA;"2022";0;NA;NA
"20125";"Vivendas de uso turístico";NA;NA;NA;NA
"20126";NA;"2003";0;NA;NA
"20127";NA;"2004";0;NA;NA
"20128";NA;"2005";0;NA;NA
"20129";NA;"2006";0;NA;NA
"20130";NA;"2007";0;NA;NA
"20131";NA;"2008";0;NA;NA
"20132";NA;"2009";0;NA;NA
"20133";NA;"2010";0;NA;NA
"20134";NA;"2011";0;NA;NA
"20135";NA;"2012";0;NA;NA
"20136";NA;"2013";0;NA;NA
"20137";NA;"2017";0;NA;NA
"20138";NA;"2018";4;NA;NA
"20139";NA;"2019";8;NA;NA
"20140";NA;"2020";11;NA;NA
"20141";NA;"2021";15;NA;NA
"20142";NA;"2022";16;NA;NA
"20143";"27056";"Rábade";NA;NA;NA
"20144";"Hoteis";NA;NA;NA;NA
"20145";NA;"2003";3;"RABADE";27056
"20146";NA;"2004";3;NA;NA
"20147";NA;"2005";1;NA;NA
"20148";NA;"2006";1;NA;NA
"20149";NA;"2007";1;NA;NA
"20150";NA;"2008";1;NA;NA
"20151";NA;"2009";1;NA;NA
"20152";NA;"2010";1;NA;NA
"20153";NA;"2011";1;NA;NA
"20154";NA;"2012";1;NA;NA
"20155";NA;"2013";1;NA;NA
"20156";NA;"2017";1;NA;NA
"20157";NA;"2018";1;NA;NA
"20158";NA;"2019";1;NA;NA
"20159";NA;"2020";1;NA;NA
"20160";NA;"2021";1;NA;NA
"20161";NA;"2022";1;NA;NA
"20162";"Pensións";NA;NA;NA;NA
"20163";NA;"2003";NA;NA;NA
"20164";NA;"2004";NA;NA;NA
"20165";NA;"2005";NA;NA;NA
"20166";NA;"2006";NA;NA;NA
"20167";NA;"2007";NA;NA;NA
"20168";NA;"2008";NA;NA;NA
"20169";NA;"2009";1;NA;NA
"20170";NA;"2010";1;NA;NA
"20171";NA;"2011";1;NA;NA
"20172";NA;"2012";1;NA;NA
"20173";NA;"2013";1;NA;NA
"20174";NA;"2017";0;NA;NA
"20175";NA;"2018";0;NA;NA
"20176";NA;"2019";0;NA;NA
"20177";NA;"2020";0;NA;NA
"20178";NA;"2021";0;NA;NA
"20179";NA;"2022";0;NA;NA
"20180";"Albergues turísticos";NA;NA;NA;NA
"20181";NA;"2003";NA;NA;NA
"20182";NA;"2004";NA;NA;NA
"20183";NA;"2005";NA;NA;NA
"20184";NA;"2006";NA;NA;NA
"20185";NA;"2007";NA;NA;NA
"20186";NA;"2008";NA;NA;NA
"20187";NA;"2009";NA;NA;NA
"20188";NA;"2010";NA;NA;NA
"20189";NA;"2011";NA;NA;NA
"20190";NA;"2012";0;NA;NA
"20191";NA;"2013";0;NA;NA
"20192";NA;"2017";0;NA;NA
"20193";NA;"2018";0;NA;NA
"20194";NA;"2019";0;NA;NA
"20195";NA;"2020";0;NA;NA
"20196";NA;"2021";0;NA;NA
"20197";NA;"2022";0;NA;NA
"20198";"Turismo rural";NA;NA;NA;NA
"20199";NA;"2003";0;NA;NA
"20200";NA;"2004";0;NA;NA
"20201";NA;"2005";0;NA;NA
"20202";NA;"2006";0;NA;NA
"20203";NA;"2007";0;NA;NA
"20204";NA;"2008";0;NA;NA
"20205";NA;"2009";0;NA;NA
"20206";NA;"2010";0;NA;NA
"20207";NA;"2011";0;NA;NA
"20208";NA;"2012";0;NA;NA
"20209";NA;"2013";0;NA;NA
"20210";NA;"2017";0;NA;NA
"20211";NA;"2018";0;NA;NA
"20212";NA;"2019";0;NA;NA
"20213";NA;"2020";0;NA;NA
"20214";NA;"2021";0;NA;NA
"20215";NA;"2022";0;NA;NA
"20216";"Campamentos de turismo";NA;NA;NA;NA
"20217";NA;"2003";0;NA;NA
"20218";NA;"2004";0;NA;NA
"20219";NA;"2005";0;NA;NA
"20220";NA;"2006";0;NA;NA
"20221";NA;"2007";0;NA;NA
"20222";NA;"2008";0;NA;NA
"20223";NA;"2009";0;NA;NA
"20224";NA;"2010";0;NA;NA
"20225";NA;"2011";0;NA;NA
"20226";NA;"2012";0;NA;NA
"20227";NA;"2013";0;NA;NA
"20228";NA;"2017";0;NA;NA
"20229";NA;"2018";0;NA;NA
"20230";NA;"2019";0;NA;NA
"20231";NA;"2020";0;NA;NA
"20232";NA;"2021";0;NA;NA
"20233";NA;"2022";0;NA;NA
"20234";"Apartamentos turísticos";NA;NA;NA;NA
"20235";NA;"2003";0;NA;NA
"20236";NA;"2004";0;NA;NA
"20237";NA;"2005";0;NA;NA
"20238";NA;"2006";0;NA;NA
"20239";NA;"2007";0;NA;NA
"20240";NA;"2008";0;NA;NA
"20241";NA;"2009";0;NA;NA
"20242";NA;"2010";0;NA;NA
"20243";NA;"2011";0;NA;NA
"20244";NA;"2012";0;NA;NA
"20245";NA;"2013";0;NA;NA
"20246";NA;"2017";0;NA;NA
"20247";NA;"2018";0;NA;NA
"20248";NA;"2019";0;NA;NA
"20249";NA;"2020";0;NA;NA
"20250";NA;"2021";0;NA;NA
"20251";NA;"2022";0;NA;NA
"20252";"Vivendas turísticas";NA;NA;NA;NA
"20253";NA;"2003";NA;NA;NA
"20254";NA;"2004";NA;NA;NA
"20255";NA;"2005";NA;NA;NA
"20256";NA;"2006";NA;NA;NA
"20257";NA;"2007";NA;NA;NA
"20258";NA;"2008";NA;NA;NA
"20259";NA;"2009";NA;NA;NA
"20260";NA;"2010";NA;NA;NA
"20261";NA;"2011";NA;NA;NA
"20262";NA;"2012";NA;NA;NA
"20263";NA;"2013";NA;NA;NA
"20264";NA;"2017";0;NA;NA
"20265";NA;"2018";0;NA;NA
"20266";NA;"2019";0;NA;NA
"20267";NA;"2020";0;NA;NA
"20268";NA;"2021";0;NA;NA
"20269";NA;"2022";0;NA;NA
"20270";"Vivendas de uso turístico";NA;NA;NA;NA
"20271";NA;"2003";0;NA;NA
"20272";NA;"2004";0;NA;NA
"20273";NA;"2005";0;NA;NA
"20274";NA;"2006";0;NA;NA
"20275";NA;"2007";0;NA;NA
"20276";NA;"2008";0;NA;NA
"20277";NA;"2009";0;NA;NA
"20278";NA;"2010";0;NA;NA
"20279";NA;"2011";0;NA;NA
"20280";NA;"2012";0;NA;NA
"20281";NA;"2013";0;NA;NA
"20282";NA;"2017";0;NA;NA
"20283";NA;"2018";0;NA;NA
"20284";NA;"2019";0;NA;NA
"20285";NA;"2020";0;NA;NA
"20286";NA;"2021";0;NA;NA
"20287";NA;"2022";0;NA;NA
"20288";"2705";"A Mariña Central";NA;NA;NA
"20289";"Hoteis";NA;NA;NA;NA
"20290";NA;"2003";6;"MARI�A CENTRAL";2705
"20291";NA;"2004";6;NA;NA
"20292";NA;"2005";5;NA;NA
"20293";NA;"2006";5;NA;NA
"20294";NA;"2007";6;NA;NA
"20295";NA;"2008";9;NA;NA
"20296";NA;"2009";11;NA;NA
"20297";NA;"2010";11;NA;NA
"20298";NA;"2011";13;NA;NA
"20299";NA;"2012";13;NA;NA
"20300";NA;"2013";13;NA;NA
"20301";NA;"2017";12;NA;NA
"20302";NA;"2018";12;NA;NA
"20303";NA;"2019";13;NA;NA
"20304";NA;"2020";14;NA;NA
"20305";NA;"2021";14;NA;NA
"20306";NA;"2022";14;NA;NA
"20307";"Pensións";NA;NA;NA;NA
"20308";NA;"2003";NA;NA;NA
"20309";NA;"2004";NA;NA;NA
"20310";NA;"2005";NA;NA;NA
"20311";NA;"2006";NA;NA;NA
"20312";NA;"2007";NA;NA;NA
"20313";NA;"2008";NA;NA;NA
"20314";NA;"2009";19;NA;NA
"20315";NA;"2010";21;NA;NA
"20316";NA;"2011";22;NA;NA
"20317";NA;"2012";22;NA;NA
"20318";NA;"2013";21;NA;NA
"20319";NA;"2017";22;NA;NA
"20320";NA;"2018";22;NA;NA
"20321";NA;"2019";22;NA;NA
"20322";NA;"2020";22;NA;NA
"20323";NA;"2021";22;NA;NA
"20324";NA;"2022";24;NA;NA
"20325";"Albergues turísticos";NA;NA;NA;NA
"20326";NA;"2003";NA;NA;NA
"20327";NA;"2004";NA;NA;NA
"20328";NA;"2005";NA;NA;NA
"20329";NA;"2006";NA;NA;NA
"20330";NA;"2007";NA;NA;NA
"20331";NA;"2008";NA;NA;NA
"20332";NA;"2009";NA;NA;NA
"20333";NA;"2010";NA;NA;NA
"20334";NA;"2011";NA;NA;NA
"20335";NA;"2012";0;NA;NA
"20336";NA;"2013";0;NA;NA
"20337";NA;"2017";3;NA;NA
"20338";NA;"2018";4;NA;NA
"20339";NA;"2019";6;NA;NA
"20340";NA;"2020";6;NA;NA
"20341";NA;"2021";6;NA;NA
"20342";NA;"2022";7;NA;NA
"20343";"Turismo rural";NA;NA;NA;NA
"20344";NA;"2003";3;NA;NA
"20345";NA;"2004";4;NA;NA
"20346";NA;"2005";4;NA;NA
"20347";NA;"2006";7;NA;NA
"20348";NA;"2007";7;NA;NA
"20349";NA;"2008";7;NA;NA
"20350";NA;"2009";7;NA;NA
"20351";NA;"2010";8;NA;NA
"20352";NA;"2011";7;NA;NA
"20353";NA;"2012";8;NA;NA
"20354";NA;"2013";8;NA;NA
"20355";NA;"2017";8;NA;NA
"20356";NA;"2018";7;NA;NA
"20357";NA;"2019";7;NA;NA
"20358";NA;"2020";8;NA;NA
"20359";NA;"2021";8;NA;NA
"20360";NA;"2022";8;NA;NA
"20361";"Campamentos de turismo";NA;NA;NA;NA
"20362";NA;"2003";2;NA;NA
"20363";NA;"2004";2;NA;NA
"20364";NA;"2005";2;NA;NA
"20365";NA;"2006";2;NA;NA
"20366";NA;"2007";2;NA;NA
"20367";NA;"2008";2;NA;NA
"20368";NA;"2009";2;NA;NA
"20369";NA;"2010";2;NA;NA
"20370";NA;"2011";2;NA;NA
"20371";NA;"2012";2;NA;NA
"20372";NA;"2013";2;NA;NA
"20373";NA;"2017";2;NA;NA
"20374";NA;"2018";2;NA;NA
"20375";NA;"2019";2;NA;NA
"20376";NA;"2020";2;NA;NA
"20377";NA;"2021";3;NA;NA
"20378";NA;"2022";3;NA;NA
"20379";"Apartamentos turísticos";NA;NA;NA;NA
"20380";NA;"2003";0;NA;NA
"20381";NA;"2004";0;NA;NA
"20382";NA;"2005";0;NA;NA
"20383";NA;"2006";2;NA;NA
"20384";NA;"2007";2;NA;NA
"20385";NA;"2008";2;NA;NA
"20386";NA;"2009";2;NA;NA
"20387";NA;"2010";2;NA;NA
"20388";NA;"2011";2;NA;NA
"20389";NA;"2012";2;NA;NA
"20390";NA;"2013";2;NA;NA
"20391";NA;"2017";4;NA;NA
"20392";NA;"2018";5;NA;NA
"20393";NA;"2019";6;NA;NA
"20394";NA;"2020";7;NA;NA
"20395";NA;"2021";7;NA;NA
"20396";NA;"2022";7;NA;NA
"20397";"Vivendas turísticas";NA;NA;NA;NA
"20398";NA;"2003";NA;NA;NA
"20399";NA;"2004";NA;NA;NA
"20400";NA;"2005";NA;NA;NA
"20401";NA;"2006";NA;NA;NA
"20402";NA;"2007";NA;NA;NA
"20403";NA;"2008";NA;NA;NA
"20404";NA;"2009";NA;NA;NA
"20405";NA;"2010";NA;NA;NA
"20406";NA;"2011";NA;NA;NA
"20407";NA;"2012";NA;NA;NA
"20408";NA;"2013";NA;NA;NA
"20409";NA;"2017";2;NA;NA
"20410";NA;"2018";5;NA;NA
"20411";NA;"2019";5;NA;NA
"20412";NA;"2020";6;NA;NA
"20413";NA;"2021";6;NA;NA
"20414";NA;"2022";6;NA;NA
"20415";"Vivendas de uso turístico";NA;NA;NA;NA
"20416";NA;"2003";0;NA;NA
"20417";NA;"2004";0;NA;NA
"20418";NA;"2005";0;NA;NA
"20419";NA;"2006";0;NA;NA
"20420";NA;"2007";0;NA;NA
"20421";NA;"2008";0;NA;NA
"20422";NA;"2009";0;NA;NA
"20423";NA;"2010";0;NA;NA
"20424";NA;"2011";0;NA;NA
"20425";NA;"2012";0;NA;NA
"20426";NA;"2013";0;NA;NA
"20427";NA;"2017";0;NA;NA
"20428";NA;"2018";184;NA;NA
"20429";NA;"2019";307;NA;NA
"20430";NA;"2020";364;NA;NA
"20431";NA;"2021";430;NA;NA
"20432";NA;"2022";491;NA;NA
"20433";"27002";"Alfoz";NA;NA;NA
"20434";"Hoteis";NA;NA;NA;NA
"20435";NA;"2003";0;"ALFAZ";27002
"20436";NA;"2004";0;NA;NA
"20437";NA;"2005";0;NA;NA
"20438";NA;"2006";0;NA;NA
"20439";NA;"2007";1;NA;NA
"20440";NA;"2008";1;NA;NA
"20441";NA;"2009";1;NA;NA
"20442";NA;"2010";1;NA;NA
"20443";NA;"2011";1;NA;NA
"20444";NA;"2012";1;NA;NA
"20445";NA;"2013";1;NA;NA
"20446";NA;"2017";1;NA;NA
"20447";NA;"2018";1;NA;NA
"20448";NA;"2019";1;NA;NA
"20449";NA;"2020";1;NA;NA
"20450";NA;"2021";1;NA;NA
"20451";NA;"2022";1;NA;NA
"20452";"Pensións";NA;NA;NA;NA
"20453";NA;"2003";NA;NA;NA
"20454";NA;"2004";NA;NA;NA
"20455";NA;"2005";NA;NA;NA
"20456";NA;"2006";NA;NA;NA
"20457";NA;"2007";NA;NA;NA
"20458";NA;"2008";NA;NA;NA
"20459";NA;"2009";1;NA;NA
"20460";NA;"2010";1;NA;NA
"20461";NA;"2011";1;NA;NA
"20462";NA;"2012";1;NA;NA
"20463";NA;"2013";0;NA;NA
"20464";NA;"2017";0;NA;NA
"20465";NA;"2018";0;NA;NA
"20466";NA;"2019";0;NA;NA
"20467";NA;"2020";0;NA;NA
"20468";NA;"2021";0;NA;NA
"20469";NA;"2022";0;NA;NA
"20470";"Albergues turísticos";NA;NA;NA;NA
"20471";NA;"2003";NA;NA;NA
"20472";NA;"2004";NA;NA;NA
"20473";NA;"2005";NA;NA;NA
"20474";NA;"2006";NA;NA;NA
"20475";NA;"2007";NA;NA;NA
"20476";NA;"2008";NA;NA;NA
"20477";NA;"2009";NA;NA;NA
"20478";NA;"2010";NA;NA;NA
"20479";NA;"2011";NA;NA;NA
"20480";NA;"2012";0;NA;NA
"20481";NA;"2013";0;NA;NA
"20482";NA;"2017";0;NA;NA
"20483";NA;"2018";0;NA;NA
"20484";NA;"2019";0;NA;NA
"20485";NA;"2020";0;NA;NA
"20486";NA;"2021";0;NA;NA
"20487";NA;"2022";0;NA;NA
"20488";"Turismo rural";NA;NA;NA;NA
"20489";NA;"2003";1;NA;NA
"20490";NA;"2004";1;NA;NA
"20491";NA;"2005";1;NA;NA
"20492";NA;"2006";1;NA;NA
"20493";NA;"2007";1;NA;NA
"20494";NA;"2008";1;NA;NA
"20495";NA;"2009";1;NA;NA
"20496";NA;"2010";1;NA;NA
"20497";NA;"2011";1;NA;NA
"20498";NA;"2012";1;NA;NA
"20499";NA;"2013";1;NA;NA
"20500";NA;"2017";1;NA;NA
"20501";NA;"2018";1;NA;NA
"20502";NA;"2019";1;NA;NA
"20503";NA;"2020";1;NA;NA
"20504";NA;"2021";1;NA;NA
"20505";NA;"2022";1;NA;NA
"20506";"Campamentos de turismo";NA;NA;NA;NA
"20507";NA;"2003";0;NA;NA
"20508";NA;"2004";0;NA;NA
"20509";NA;"2005";0;NA;NA
"20510";NA;"2006";0;NA;NA
"20511";NA;"2007";0;NA;NA
"20512";NA;"2008";0;NA;NA
"20513";NA;"2009";0;NA;NA
"20514";NA;"2010";0;NA;NA
"20515";NA;"2011";0;NA;NA
"20516";NA;"2012";0;NA;NA
"20517";NA;"2013";0;NA;NA
"20518";NA;"2017";0;NA;NA
"20519";NA;"2018";0;NA;NA
"20520";NA;"2019";0;NA;NA
"20521";NA;"2020";0;NA;NA
"20522";NA;"2021";0;NA;NA
"20523";NA;"2022";0;NA;NA
"20524";"Apartamentos turísticos";NA;NA;NA;NA
"20525";NA;"2003";0;NA;NA
"20526";NA;"2004";0;NA;NA
"20527";NA;"2005";0;NA;NA
"20528";NA;"2006";0;NA;NA
"20529";NA;"2007";0;NA;NA
"20530";NA;"2008";0;NA;NA
"20531";NA;"2009";0;NA;NA
"20532";NA;"2010";0;NA;NA
"20533";NA;"2011";0;NA;NA
"20534";NA;"2012";0;NA;NA
"20535";NA;"2013";0;NA;NA
"20536";NA;"2017";0;NA;NA
"20537";NA;"2018";0;NA;NA
"20538";NA;"2019";0;NA;NA
"20539";NA;"2020";0;NA;NA
"20540";NA;"2021";0;NA;NA
"20541";NA;"2022";0;NA;NA
"20542";"Vivendas turísticas";NA;NA;NA;NA
"20543";NA;"2003";NA;NA;NA
"20544";NA;"2004";NA;NA;NA
"20545";NA;"2005";NA;NA;NA
"20546";NA;"2006";NA;NA;NA
"20547";NA;"2007";NA;NA;NA
"20548";NA;"2008";NA;NA;NA
"20549";NA;"2009";NA;NA;NA
"20550";NA;"2010";NA;NA;NA
"20551";NA;"2011";NA;NA;NA
"20552";NA;"2012";NA;NA;NA
"20553";NA;"2013";NA;NA;NA
"20554";NA;"2017";1;NA;NA
"20555";NA;"2018";4;NA;NA
"20556";NA;"2019";4;NA;NA
"20557";NA;"2020";5;NA;NA
"20558";NA;"2021";5;NA;NA
"20559";NA;"2022";5;NA;NA
"20560";"Vivendas de uso turístico";NA;NA;NA;NA
"20561";NA;"2003";0;NA;NA
"20562";NA;"2004";0;NA;NA
"20563";NA;"2005";0;NA;NA
"20564";NA;"2006";0;NA;NA
"20565";NA;"2007";0;NA;NA
"20566";NA;"2008";0;NA;NA
"20567";NA;"2009";0;NA;NA
"20568";NA;"2010";0;NA;NA
"20569";NA;"2011";0;NA;NA
"20570";NA;"2012";0;NA;NA
"20571";NA;"2013";0;NA;NA
"20572";NA;"2017";0;NA;NA
"20573";NA;"2018";0;NA;NA
"20574";NA;"2019";1;NA;NA
"20575";NA;"2020";2;NA;NA
"20576";NA;"2021";4;NA;NA
"20577";NA;"2022";4;NA;NA
"20578";"27902";"Burela";NA;NA;NA
"20579";"Hoteis";NA;NA;NA;NA
"20580";NA;"2003";1;"BURELA";27902
"20581";NA;"2004";1;NA;NA
"20582";NA;"2005";1;NA;NA
"20583";NA;"2006";1;NA;NA
"20584";NA;"2007";1;NA;NA
"20585";NA;"2008";2;NA;NA
"20586";NA;"2009";3;NA;NA
"20587";NA;"2010";3;NA;NA
"20588";NA;"2011";5;NA;NA
"20589";NA;"2012";5;NA;NA
"20590";NA;"2013";5;NA;NA
"20591";NA;"2017";5;NA;NA
"20592";NA;"2018";5;NA;NA
"20593";NA;"2019";6;NA;NA
"20594";NA;"2020";6;NA;NA
"20595";NA;"2021";6;NA;NA
"20596";NA;"2022";6;NA;NA
"20597";"Pensións";NA;NA;NA;NA
"20598";NA;"2003";NA;NA;NA
"20599";NA;"2004";NA;NA;NA
"20600";NA;"2005";NA;NA;NA
"20601";NA;"2006";NA;NA;NA
"20602";NA;"2007";NA;NA;NA
"20603";NA;"2008";NA;NA;NA
"20604";NA;"2009";6;NA;NA
"20605";NA;"2010";6;NA;NA
"20606";NA;"2011";6;NA;NA
"20607";NA;"2012";6;NA;NA
"20608";NA;"2013";6;NA;NA
"20609";NA;"2017";6;NA;NA
"20610";NA;"2018";6;NA;NA
"20611";NA;"2019";6;NA;NA
"20612";NA;"2020";5;NA;NA
"20613";NA;"2021";5;NA;NA
"20614";NA;"2022";5;NA;NA
"20615";"Albergues turísticos";NA;NA;NA;NA
"20616";NA;"2003";NA;NA;NA
"20617";NA;"2004";NA;NA;NA
"20618";NA;"2005";NA;NA;NA
"20619";NA;"2006";NA;NA;NA
"20620";NA;"2007";NA;NA;NA
"20621";NA;"2008";NA;NA;NA
"20622";NA;"2009";NA;NA;NA
"20623";NA;"2010";NA;NA;NA
"20624";NA;"2011";NA;NA;NA
"20625";NA;"2012";0;NA;NA
"20626";NA;"2013";0;NA;NA
"20627";NA;"2017";0;NA;NA
"20628";NA;"2018";0;NA;NA
"20629";NA;"2019";0;NA;NA
"20630";NA;"2020";0;NA;NA
"20631";NA;"2021";0;NA;NA
"20632";NA;"2022";0;NA;NA
"20633";"Turismo rural";NA;NA;NA;NA
"20634";NA;"2003";0;NA;NA
"20635";NA;"2004";0;NA;NA
"20636";NA;"2005";0;NA;NA
"20637";NA;"2006";0;NA;NA
"20638";NA;"2007";0;NA;NA
"20639";NA;"2008";0;NA;NA
"20640";NA;"2009";0;NA;NA
"20641";NA;"2010";0;NA;NA
"20642";NA;"2011";0;NA;NA
"20643";NA;"2012";0;NA;NA
"20644";NA;"2013";0;NA;NA
"20645";NA;"2017";0;NA;NA
"20646";NA;"2018";0;NA;NA
"20647";NA;"2019";0;NA;NA
"20648";NA;"2020";0;NA;NA
"20649";NA;"2021";0;NA;NA
"20650";NA;"2022";0;NA;NA
"20651";"Campamentos de turismo";NA;NA;NA;NA
"20652";NA;"2003";0;NA;NA
"20653";NA;"2004";0;NA;NA
"20654";NA;"2005";0;NA;NA
"20655";NA;"2006";0;NA;NA
"20656";NA;"2007";0;NA;NA
"20657";NA;"2008";0;NA;NA
"20658";NA;"2009";0;NA;NA
"20659";NA;"2010";0;NA;NA
"20660";NA;"2011";0;NA;NA
"20661";NA;"2012";0;NA;NA
"20662";NA;"2013";0;NA;NA
"20663";NA;"2017";0;NA;NA
"20664";NA;"2018";0;NA;NA
"20665";NA;"2019";0;NA;NA
"20666";NA;"2020";0;NA;NA
"20667";NA;"2021";0;NA;NA
"20668";NA;"2022";0;NA;NA
"20669";"Apartamentos turísticos";NA;NA;NA;NA
"20670";NA;"2003";0;NA;NA
"20671";NA;"2004";0;NA;NA
"20672";NA;"2005";0;NA;NA
"20673";NA;"2006";0;NA;NA
"20674";NA;"2007";0;NA;NA
"20675";NA;"2008";0;NA;NA
"20676";NA;"2009";0;NA;NA
"20677";NA;"2010";0;NA;NA
"20678";NA;"2011";0;NA;NA
"20679";NA;"2012";0;NA;NA
"20680";NA;"2013";0;NA;NA
"20681";NA;"2017";0;NA;NA
"20682";NA;"2018";0;NA;NA
"20683";NA;"2019";1;NA;NA
"20684";NA;"2020";1;NA;NA
"20685";NA;"2021";1;NA;NA
"20686";NA;"2022";1;NA;NA
"20687";"Vivendas turísticas";NA;NA;NA;NA
"20688";NA;"2003";NA;NA;NA
"20689";NA;"2004";NA;NA;NA
"20690";NA;"2005";NA;NA;NA
"20691";NA;"2006";NA;NA;NA
"20692";NA;"2007";NA;NA;NA
"20693";NA;"2008";NA;NA;NA
"20694";NA;"2009";NA;NA;NA
"20695";NA;"2010";NA;NA;NA
"20696";NA;"2011";NA;NA;NA
"20697";NA;"2012";NA;NA;NA
"20698";NA;"2013";NA;NA;NA
"20699";NA;"2017";1;NA;NA
"20700";NA;"2018";1;NA;NA
"20701";NA;"2019";1;NA;NA
"20702";NA;"2020";1;NA;NA
"20703";NA;"2021";1;NA;NA
"20704";NA;"2022";1;NA;NA
"20705";"Vivendas de uso turístico";NA;NA;NA;NA
"20706";NA;"2003";0;NA;NA
"20707";NA;"2004";0;NA;NA
"20708";NA;"2005";0;NA;NA
"20709";NA;"2006";0;NA;NA
"20710";NA;"2007";0;NA;NA
"20711";NA;"2008";0;NA;NA
"20712";NA;"2009";0;NA;NA
"20713";NA;"2010";0;NA;NA
"20714";NA;"2011";0;NA;NA
"20715";NA;"2012";0;NA;NA
"20716";NA;"2013";0;NA;NA
"20717";NA;"2017";0;NA;NA
"20718";NA;"2018";22;NA;NA
"20719";NA;"2019";37;NA;NA
"20720";NA;"2020";51;NA;NA
"20721";NA;"2021";57;NA;NA
"20722";NA;"2022";67;NA;NA
"20723";"27019";"Foz";NA;NA;NA
"20724";"Hoteis";NA;NA;NA;NA
"20725";NA;"2003";2;"FOZ";27019
"20726";NA;"2004";2;NA;NA
"20727";NA;"2005";2;NA;NA
"20728";NA;"2006";2;NA;NA
"20729";NA;"2007";2;NA;NA
"20730";NA;"2008";3;NA;NA
"20731";NA;"2009";3;NA;NA
"20732";NA;"2010";3;NA;NA
"20733";NA;"2011";4;NA;NA
"20734";NA;"2012";4;NA;NA
"20735";NA;"2013";4;NA;NA
"20736";NA;"2017";3;NA;NA
"20737";NA;"2018";3;NA;NA
"20738";NA;"2019";3;NA;NA
"20739";NA;"2020";4;NA;NA
"20740";NA;"2021";4;NA;NA
"20741";NA;"2022";4;NA;NA
"20742";"Pensións";NA;NA;NA;NA
"20743";NA;"2003";NA;NA;NA
"20744";NA;"2004";NA;NA;NA
"20745";NA;"2005";NA;NA;NA
"20746";NA;"2006";NA;NA;NA
"20747";NA;"2007";NA;NA;NA
"20748";NA;"2008";NA;NA;NA
"20749";NA;"2009";4;NA;NA
"20750";NA;"2010";4;NA;NA
"20751";NA;"2011";5;NA;NA
"20752";NA;"2012";5;NA;NA
"20753";NA;"2013";5;NA;NA
"20754";NA;"2017";6;NA;NA
"20755";NA;"2018";6;NA;NA
"20756";NA;"2019";6;NA;NA
"20757";NA;"2020";6;NA;NA
"20758";NA;"2021";5;NA;NA
"20759";NA;"2022";6;NA;NA
"20760";"Albergues turísticos";NA;NA;NA;NA
"20761";NA;"2003";NA;NA;NA
"20762";NA;"2004";NA;NA;NA
"20763";NA;"2005";NA;NA;NA
"20764";NA;"2006";NA;NA;NA
"20765";NA;"2007";NA;NA;NA
"20766";NA;"2008";NA;NA;NA
"20767";NA;"2009";NA;NA;NA
"20768";NA;"2010";NA;NA;NA
"20769";NA;"2011";NA;NA;NA
"20770";NA;"2012";0;NA;NA
"20771";NA;"2013";0;NA;NA
"20772";NA;"2017";0;NA;NA
"20773";NA;"2018";1;NA;NA
"20774";NA;"2019";1;NA;NA
